probes,count
45,11
49,12
50,3
47,13
44,15
41,89
46,20
40,93
48,16
33,293
37,118
34,226
35,197
36,173
39,127
42,50
31,355
23,1523
25,927
32,310
43,32
27,695
19,3198
6,50559
12,13821
11,17620
3,93755
5,61856
2,115065
13,11486
0,147381
29,510
1,138256
30,385
9,26490
38,126
10,21671
4,76083
18,4018
8,33443
16,6088
15,7615
21,2191
20,2637
7,41878
14,9279
28,576
24,1183
26,797
22,1820
17,4915
