probes,count
23,1
27,2
28,1
9,604
10,377
8,923
7,1348
6,2096
5,3472
4,6189
3,11693
15,70
2,25803
31,1
1,71415
30,2
13,111
0,375161
29,2
11,280
12,184
14,99
16,49
17,31
20,15
18,31
19,16
26,3
21,7
25,4
22,8
24,2
