probes,count
0,246782
1,190009
2,127707
3,83173
4,53705
5,34957
6,22553
7,14488
8,9419
9,6082
10,3987
11,2467
12,1638
13,1012
14,635
15,423
16,298
17,203
18,126
19,80
20,256
