probes,count
28,2
27,3
25,15
26,9
24,33
21,45
17,203
15,423
18,126
19,80
20,58
23,47
22,44
16,298
13,1012
11,2467
2,127707
8,9419
0,246782
1,190009
14,635
4,53705
7,14488
3,83173
6,22553
5,34957
9,6082
10,3987
12,1638
