probes,count
0,17195
1,18816
2,18579
3,18049
4,17708
5,17164
6,16665
7,16249
8,15529
9,15347
10,15120
11,14864
12,14737
13,14396
14,13932
15,13292
16,12848
17,12669
18,12474
19,12317
20,682050
