probes,count
0,79664
1,81916
2,76028
3,69048
4,62694
5,56241
6,50488
7,45457
8,41324
9,37018
10,33686
11,30288
12,27652
13,24951
14,21997
15,19472
16,17637
17,15978
18,14576
19,12655
20,131230
